[INFO ] [2022-05-31 21:10:44,263] Step 1 - Test
[INFO ] [2022-06-01 20:02:45,114]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:02:45,154]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:02:51,213]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:02:51,228]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:02:53,561]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:02:53,918]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:03:41,725] Step 1 - Test
[INFO ] [2022-06-01 20:03:42,597] Step 1 - Test
[INFO ] [2022-06-01 20:03:42,675] Step 1 - Test
[INFO ] [2022-06-01 20:03:43,339]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:04:18,577] Step 1 - Test
[INFO ] [2022-06-01 20:04:18,998] Step 1 - Test
[INFO ] [2022-06-01 20:04:19,038] Step 1 - Test
[INFO ] [2022-06-01 20:04:19,727]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:04:25,763]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:04:27,250]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:04:27,842]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:04:33,066]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:04:34,607]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:06:16,167] Step 1 - Test
[INFO ] [2022-06-01 20:06:16,863] Step 1 - Test
[INFO ] [2022-06-01 20:06:16,907] Step 1 - Test
[INFO ] [2022-06-01 20:06:17,591]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:06:23,652]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:06:26,012]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:06:26,636]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:06:29,286]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:06:31,264]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:07:15,954] Step 1 - Test
[INFO ] [2022-06-01 20:07:16,861] Step 1 - Test
[INFO ] [2022-06-01 20:07:16,924] Step 1 - Test
[INFO ] [2022-06-01 20:07:18,681]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:07:24,691]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:07:26,077]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:07:26,708]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:07:29,270]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:07:31,124]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:09:48,319] Step 1 - Test
[INFO ] [2022-06-01 20:09:48,519] Step 1 - Test
[INFO ] [2022-06-01 20:09:48,761] Step 1 - Test
[INFO ] [2022-06-01 20:09:50,512]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:09:56,569]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:09:58,068]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:09:58,673]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:10:01,569]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-01 20:10:03,547]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 01:15:40,136] Step 1 - Test
[INFO ] [2022-06-02 01:15:40,883] Step 1 - Test
[INFO ] [2022-06-02 01:15:40,927] Step 1 - Test
[INFO ] [2022-06-02 01:15:42,662]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 01:15:48,779]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 01:15:50,134]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 01:15:50,835]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 01:15:53,577]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 01:15:55,200]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:06:09,634] Open Home Page
[INFO ] [2022-06-02 03:06:09,702] Step 1: Click to 'Register' link on header menu
[INFO ] [2022-06-02 03:06:10,311] Step 2: Click to 'Register' button
[INFO ] [2022-06-02 03:06:10,418] Step 3: Verify error 'First Name' message
[INFO ] [2022-06-02 03:06:10,454]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:06:10,456] Step 4: Verify error 'Last Name' message
[INFO ] [2022-06-02 03:06:10,484]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:06:10,484] Step 5: Verify error 'Email' message
[INFO ] [2022-06-02 03:06:10,517]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:06:10,517] Step 6: Verify error 'Password' message
[INFO ] [2022-06-02 03:06:10,547]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:06:10,547] Step 7: Verify error 'Confirm Password' message
[INFO ] [2022-06-02 03:06:10,578]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:06:10,664] Step 1: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:06:10,664] Step 2: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:06:10,664] Step 3: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:06:10,664] Step 3: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:06:10,664] Step 3: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:06:10,664] Step 3: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:06:10,664] Step 4: Click to 'Register' button 
[INFO ] [2022-06-02 03:06:10,675] Step 1: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:06:10,676] Step 2: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:06:10,676] Step 3: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:06:10,676] Step 3: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:06:10,676] Step 3: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:06:10,676] Step 3: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:06:10,676] Step 4: Click to 'Register' button 
[INFO ] [2022-06-02 03:06:10,679] Step 1: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:06:10,679] Step 2: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:06:10,679] Step 3: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:06:10,679] Step 3: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:06:10,679] Step 3: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:06:10,679] Step 3: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:06:10,680] Step 4: Click to 'Register' button 
[INFO ] [2022-06-02 03:06:10,682] Step 1: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:06:10,682] Step 2: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:06:10,683] Step 3: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:06:10,683] Step 3: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:06:10,683] Step 3: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:06:10,683] Step 3: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:06:10,683] Step 4: Click to 'Register' button 
[INFO ] [2022-06-02 03:08:15,709] Open Home Page
[INFO ] [2022-06-02 03:08:15,771] Step 1: Click to 'Register' link on header menu
[INFO ] [2022-06-02 03:08:16,463] Step 2: Click to 'Register' button
[INFO ] [2022-06-02 03:08:16,573] Step 3: Verify error 'First Name' message
[INFO ] [2022-06-02 03:08:16,610]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:08:16,612] Step 4: Verify error 'Last Name' message
[INFO ] [2022-06-02 03:08:16,642]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:08:16,642] Step 5: Verify error 'Email' message
[INFO ] [2022-06-02 03:08:16,673]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:08:16,673] Step 6: Verify error 'Password' message
[INFO ] [2022-06-02 03:08:16,706]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:08:16,706] Step 7: Verify error 'Confirm Password' message
[INFO ] [2022-06-02 03:08:16,737]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:08:16,824] Step 1: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:08:16,824] Step 2: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:08:16,825] Step 3: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:08:16,825] Step 3: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:08:16,825] Step 3: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:08:16,825] Step 3: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:08:16,825] Step 4: Click to 'Register' button 
[INFO ] [2022-06-02 03:08:16,836] Step 1: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:08:16,836] Step 2: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:08:16,836] Step 3: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:08:16,836] Step 3: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:08:16,836] Step 3: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:08:16,836] Step 3: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:08:16,836] Step 4: Click to 'Register' button 
[INFO ] [2022-06-02 03:08:16,839] Step 1: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:08:16,839] Step 2: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:08:16,839] Step 3: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:08:16,839] Step 3: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:08:16,839] Step 3: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:08:16,839] Step 3: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:08:16,839] Step 4: Click to 'Register' button 
[INFO ] [2022-06-02 03:08:16,843] Step 1: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:08:16,843] Step 2: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:08:16,843] Step 3: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:08:16,843] Step 3: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:08:16,843] Step 3: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:08:16,843] Step 3: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:08:16,843] Step 4: Click to 'Register' button 
[INFO ] [2022-06-02 03:08:30,594] Open Home Page
[INFO ] [2022-06-02 03:08:30,667] Step 1: Click to 'Register' link on header menu
[INFO ] [2022-06-02 03:08:31,192] Step 2: Click to 'Register' button
[INFO ] [2022-06-02 03:08:31,328] Step 3: Verify error 'First Name' message
[INFO ] [2022-06-02 03:08:31,355]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:08:31,357] Step 4: Verify error 'Last Name' message
[INFO ] [2022-06-02 03:08:31,386]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:08:31,386] Step 5: Verify error 'Email' message
[INFO ] [2022-06-02 03:08:31,418]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:08:31,418] Step 6: Verify error 'Password' message
[INFO ] [2022-06-02 03:08:31,449]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:08:31,449] Step 7: Verify error 'Confirm Password' message
[INFO ] [2022-06-02 03:08:31,480]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:08:31,556] Step 1: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:08:31,557] Step 2: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:08:31,557] Step 3: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:08:31,557] Step 3: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:08:31,557] Step 3: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:08:31,557] Step 3: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:08:31,557] Step 4: Click to 'Register' button 
[INFO ] [2022-06-02 03:08:31,567] Step 1: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:08:31,567] Step 2: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:08:31,567] Step 3: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:08:31,567] Step 3: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:08:31,567] Step 3: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:08:31,567] Step 3: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:08:31,567] Step 4: Click to 'Register' button 
[INFO ] [2022-06-02 03:08:31,570] Step 1: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:08:31,570] Step 2: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:08:31,571] Step 3: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:08:31,571] Step 3: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:08:31,571] Step 3: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:08:31,571] Step 3: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:08:31,571] Step 4: Click to 'Register' button 
[INFO ] [2022-06-02 03:08:31,574] Step 1: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:08:31,574] Step 2: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:08:31,574] Step 3: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:08:31,574] Step 3: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:08:31,574] Step 3: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:08:31,574] Step 3: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:08:31,574] Step 4: Click to 'Register' button 
[INFO ] [2022-06-02 03:25:24,214] Open Home Page
[INFO ] [2022-06-02 03:25:24,289] Step 1: Click to 'Register' link on header menu
[INFO ] [2022-06-02 03:25:24,778] Step 2: Click to 'Register' button
[INFO ] [2022-06-02 03:25:24,902] Step 3: Verify error 'First Name' message
[INFO ] [2022-06-02 03:25:24,934]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:25:24,936] Step 4: Verify error 'Last Name' message
[INFO ] [2022-06-02 03:25:24,965]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:25:24,965] Step 5: Verify error 'Email' message
[INFO ] [2022-06-02 03:25:24,997]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:25:24,997] Step 6: Verify error 'Password' message
[INFO ] [2022-06-02 03:25:25,028]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:25:25,029] Step 7: Verify error 'Confirm Password' message
[INFO ] [2022-06-02 03:25:25,058]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:25:25,140] Step 8: Refesh 'Register' 
[INFO ] [2022-06-02 03:25:25,148] Step 9: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:25:25,629] Step 10: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:25:25,756] Step 11: Enter to 'Email' textbox
[INFO ] [2022-06-02 03:25:25,879] Step 12: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:25:26,004] Step 13: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:25:26,142] Step 14: Click to 'Register' button 
[INFO ] [2022-06-02 03:25:26,222] Step 15: Verify error 'Email' message
[INFO ] [2022-06-02 03:25:26,262]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:25:26,271] Step 7: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:25:26,271] Step 8: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:25:26,271] Step 9: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:25:26,271] Step 10: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:25:26,271] Step 11: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:25:26,271] Step 12: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:25:26,271] Step 13: Click to 'Register' button 
[INFO ] [2022-06-02 03:25:26,274] Step 1: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:25:26,274] Step 2: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:25:26,274] Step 3: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:25:26,274] Step 3: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:25:26,274] Step 3: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:25:26,274] Step 3: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:25:26,274] Step 4: Click to 'Register' button 
[INFO ] [2022-06-02 03:25:26,277] Step 1: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:25:26,277] Step 2: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:25:26,277] Step 3: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:25:26,277] Step 3: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:25:26,277] Step 3: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:25:26,277] Step 3: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:25:26,277] Step 4: Click to 'Register' button 
[INFO ] [2022-06-02 03:37:12,095] Open Home Page
[INFO ] [2022-06-02 03:37:12,155] Step 1: Click to 'Register' link on header menu
[INFO ] [2022-06-02 03:37:12,686] Step 2: Click to 'Register' button
[INFO ] [2022-06-02 03:37:12,813] Step 3: Verify error 'First Name' message
[INFO ] [2022-06-02 03:37:12,849]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:37:12,851] Step 4: Verify error 'Last Name' message
[INFO ] [2022-06-02 03:37:12,880]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:37:12,880] Step 5: Verify error 'Email' message
[INFO ] [2022-06-02 03:37:12,910]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:37:12,910] Step 6: Verify error 'Password' message
[INFO ] [2022-06-02 03:37:12,942]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:37:12,942] Step 7: Verify error 'Confirm Password' message
[INFO ] [2022-06-02 03:37:12,972]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:37:13,051] Step 8: Refesh 'Register' 
[INFO ] [2022-06-02 03:37:13,063] Step 9: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:37:13,525] Step 10: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:37:13,680] Step 11: Enter to 'Email' textbox
[INFO ] [2022-06-02 03:37:13,815] Step 12: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:37:13,944] Step 13: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:37:14,084] Step 14: Click to 'Register' button 
[INFO ] [2022-06-02 03:37:14,215] Step 15: Verify error 'Email' message
[INFO ] [2022-06-02 03:37:14,284]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:37:14,301] Step 16: Refesh 'Register' 
[INFO ] [2022-06-02 03:37:14,308] Step 9: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:37:14,769] Step 10: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:37:14,901] Step 11: Enter to 'Email' textbox
[INFO ] [2022-06-02 03:37:15,083] Step 12: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:37:15,214] Step 13: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:37:15,355] Step 14: Click to 'Register' button 
[INFO ] [2022-06-02 03:37:15,783] Step 15: Verify error 'Email' message
[INFO ] [2022-06-02 03:37:15,815]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 03:37:15,817] Step 1: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:37:15,817] Step 2: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:37:15,817] Step 3: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:37:15,817] Step 3: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:37:15,818] Step 3: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:37:15,818] Step 3: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:37:15,818] Step 4: Click to 'Register' button 
[INFO ] [2022-06-02 03:37:15,820] Step 1: Click to 'Register' page on header menu
[INFO ] [2022-06-02 03:37:15,820] Step 2: Click to 'Gender' redio button on
[INFO ] [2022-06-02 03:37:15,820] Step 3: Enter to 'First Name' textbox
[INFO ] [2022-06-02 03:37:15,820] Step 3: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 03:37:15,820] Step 3: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 03:37:15,820] Step 3: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 03:37:15,820] Step 4: Click to 'Register' button 
[INFO ] [2022-06-02 05:06:33,144] Open Home Page
[INFO ] [2022-06-02 05:06:33,200] Step 1: Click to 'Register' link on header menu
[INFO ] [2022-06-02 05:06:33,764] Step 2: Click to 'Register' button
[INFO ] [2022-06-02 05:06:33,885] Step 3: Verify error 'First Name' message
[INFO ] [2022-06-02 05:06:33,919]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 05:06:33,921] Step 4: Verify error 'Last Name' message
[INFO ] [2022-06-02 05:06:33,949]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 05:06:33,949] Step 5: Verify error 'Email' message
[INFO ] [2022-06-02 05:06:33,980]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 05:06:33,980] Step 6: Verify error 'Password' message
[INFO ] [2022-06-02 05:06:34,014]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 05:06:34,014] Step 7: Verify error 'Confirm Password' message
[INFO ] [2022-06-02 05:06:34,044]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 05:06:34,115] Step 8: Refesh 'Register' 
[INFO ] [2022-06-02 05:06:34,138] Step 9: Enter to 'First Name' textbox
[INFO ] [2022-06-02 05:06:34,599] Step 10: Enter to 'Last Name' textbox
[INFO ] [2022-06-02 05:06:34,735] Step 11: Enter to 'Email' textbox
[INFO ] [2022-06-02 05:06:34,861] Step 12: Enter to 'Passowrd' textbox
[INFO ] [2022-06-02 05:06:34,988] Step 13: Enter to 'Confirm Password' textbox
[INFO ] [2022-06-02 05:06:35,126] Step 14: Click to 'Register' button 
[INFO ] [2022-06-02 05:06:35,216] Step 15: Verify error 'Email' message
[INFO ] [2022-06-02 05:06:35,247]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-06-02 05:06:35,256] Step 16: Refesh 'Register' 
